category_name,question_text,option_a,option_b,option_c,option_d,correct_answer,complexity,disabled,image_url
Sports,In 1961Ludwig von Bersuda was looking for a game that would also be a good conditioning sport. What sport did he invent?,Bo-stethnics,Underwater (American rules) football,Underwater rugby,Underwater soccer,C,medium,false,
Sports,"Although this sport originated in Cypress Gardens, Florida, it was further developed by Australians. The sport has three categories: tricks, jumping and slalom.",Nitrox diving,Nitrox swimming,Speed snorkeling,Barefoot waterskiing,D,medium,false,
Sports,Which of these sports is not a form of basketball?,Penague,Rezball,Korfball,Netball,A,medium,false,
Sports,In the 1970s the Swiss biologist Hermann Brandt developed a sport which would depend on  teamwork and would not involve the terrible injuries that are so common in other sports. What sport did he invent?,Canopying,Tchoukball,Orienteering,Netball,B,medium,false,
Sports,Kadima is a paddle sport in which the object is to cooperate with another person and see how many times you can hit a ball to each other without it hitting the ground. Where was this sport developed?,China,Peru,Russia,Israel,D,medium,false,
Sports,What two gymnasts tied for the uneven bar gold at the 2003 World Gymnastics Championships?,Carly Patterson and Nastia Liukin,Courntey Kupets and Terrin Humphry,Annia Hatch and Carlinia Ponor,Hollie Vise and Chellesie Memmel,D,medium,false,
Sports,Who is the 2005 Womens Sr. National Gymnastics Champion in the all-around?,Mary Lou Retton,Nastia Liukin,Shannon Miller,Cathy Rigby,B,medium,false,
Sports,Paul and Morgan Hamm made history in 2000 for which of these?,Being the first brothers ever to compete together in the Olympics,Being the youngest people ever to compete in the Olympics,Being the first set of twins to compete for USA in Gymnastics,"They did not make history in 2000, as did not start competing until 2001",C,medium,false,
Sports,"In 1984, who became the first American ever to win the all-around title at the Olympics?",Paul Hamm,Bret Conor,Mary Lou Retton,Carly Patterson,C,medium,false,
Sports,Which of the following gymnasts was not on the 2004 US Olympic Gymnastics team?,Paul Hamm,Carly Patterson,Blaine Wilson,Shannon Miller,D,medium,false,
Sports,Shannon Miller was the first American gymnast ever to win an indivdual gold medal at a non-boycotted games.,False,True,,,B,medium,false,
Sports,Who was the first gymnast ever to score a perfect 10.0?,Mary Lou Retton,Nadia Comaneci,Cathy Rigby,Shannon Miller,B,medium,false,
Sports,How many medals did the Gymnastics US team get in the 2004 Olympic Games?,18,0,9,5,C,medium,false,
Sports,The Monaco Grand Prix is the crown jewel of Formula One. In what year was the inaugural race run?,1929,1919,1922,1939,A,medium,false,
Sports,The Indianapolis Motor Speedway is known to many fans as “The Brickyard” because it was once surfaced with 3.2 million bricks which replaced its original surface to make it safer for racing. What was the Speedway originally surfaced with?,Sand and saw dust,Crushed rock and Tar,Concrete,Cobblestone,B,medium,false,
Sports,"In NASCAR Nextel Cup Racing there is no event more exciting than the season opener the Daytona 500, held at Daytona International Speedway every February. What trophy is the winner of the Daytona 500 awarded?",Winston Cup,The Harley J. Earl Trophy,Nextel Cup,The Daytona Florida Trophy,B,medium,false,
Sports,The 24 Hours of Le Mans has been held almost every year since 1923. The race was cancelled from 1940 to 1948 due to WWII and in what other year?,1926,1973,1936,1948,C,medium,false,
Sports,Arguably the second most important sports car race held in the world is the 24 hours of Daytona. In what year was the inaugural 24 hours of Daytona held?,1962,1966,1969,1973,B,medium,false,
Sports,"The inaugural Canadian Grand Prix race (for F1 cars) was held at Mosport Park in Bowmanville, Ontario approximately 70 miles northeast of Toronto, in what year?",1969,1973,1967,1965,C,medium,false,
Sports,What year was the first F1 US Grand Prix held?,1969,1949,1959,1979,C,medium,false,
Sports,The inaugural Indianapolis 500 held in 1911 was won by Ray Harroun driving a Marmon “Wasp”. What was his average winning speed?,74.602 mph,47.602 mph,174.602 mph,7.602mph,A,medium,false,
Sports,Gilles Villeneuve was granted a Formula 1 seat after impressing a fellow driver during a non-championship Formula Atlantic race in 1977. Who did Gilles Villeneuve impress to get his first ride in Formula one with McLaren?,Bruce McLaren,Enzo Ferrari,Frank Williams,James Hunt,D,medium,false,
Sports,"Ayrton Senna died on May 1st, 1994 while racing in the San Marino Grand Prix at Imola for Williams. What team did Ayrton Senna start his Formula One career with?",McLaren,Toleman,Brabham,Ferrari,B,medium,false,
Sports,Is Pat the Bat Burrell a right fielder?,Yes,No,,,B,medium,false,
Sports,First baseman Ryan Howard was the 2006 MVP.,True,False,,,A,medium,false,
Sports,Was Jimmy Rollins the everyday shortstop for the 2008 Philadelphia Phillies?,No,Yes,,,B,medium,false,
Sports,Where is outfielder Shane Victorino from?,Japan,California,Hawaii,Alaska,C,medium,false,
Sports,How many saves did Brad Lidge finish the regular 2008 season with?,37,45,39,41,D,medium,false,
Sports,What is the name of the second baseman of the 2008 Philadelphia Phillies?,Matt Stairs,Chase Utley,Brett Myers,Ramon Feliz,B,medium,false,
Sports,Did Jason Werth come off the bench and hit a home run during the 2008 playoffs with the Dodgers?,Yes,No,,,B,medium,false,
Sports,Did the Flying Hawaiian hit a home run in the 2008 game against the Milwaukee Brewers?,Yes,No,,,A,medium,false,
Sports,Name the oldest pitcher of the 2008 Philadelphia Phillies.,Bret Myers,J.C. Romero,Brad Lidge,Jamie Moyer,D,medium,false,
Sports,What is Shawn Michaels real name?,Michael Shawn Hickenbottom,Michael Shawn,Michael Shawn Hicks,Michael Shawn Hills,A,medium,false,
Sports,What is the name of Shawn Michaels second wife whom he married in 1999?,Victorta,Rebecca,Rachel,Vikki,B,medium,false,
Sports,What statement concerning Shawn Michaels children is true?,His son was born in 2000 and his daughter was born in 2004.,His daughter was born in 2000 and his daughter was born in 2004.,His son was born in 1998 and his daughter was born in 2008.,His son was born in 2005 and his daughter was born in 2003.,A,medium,false,
Sports,When did Shawn Michaels win his first WWE Championship?,1996,2003,2002,1997,A,medium,false,
Sports,Brett Michaels and Shawn Michaels are brothers.,True,False,,,B,medium,false,
Sports,What is Shawn Michaels finishing move?,Sharpshooter,Pedigree,Sweet Chin Music,Frog Splash,C,medium,false,
Sports,"What song, written by Jimmy Hart, is Shawn Michaels entrance music?",Sexy Boy,Hello Ladies,LovePassionFuryEnergy,The Time Is Now,A,medium,false,
Sports,Did the tag team The Rockers consist of Shawn Michaels and Brett Michaels?,No,Yes,,,A,medium,false,
Sports,Where did Shawn Michaels grow up?,"San Antonio, TX.","Dallas, TX","Austin, TX","Houston,TX",A,medium,false,
Sports,How many brothers does Shawn Michaels have?,4,3,1,2,D,medium,false,
Sports,Where did the Yankees play immediately before Yankee Stadium was built?,Oriole Park-the home of the Baltimore Orioles,Shea Stadium-the home of the New York Mets,The Polo Grounds-the home of the New York Giants,Ebbets Field-the home of the Brooklyn Dodgers,C,medium,false,
Sports,Who owned the Yankees when Yankee Stadium was built?,Jacob Ruppert and Dave Ferrell,Jacob Ruppert and Tullinghast LHommedieu,Jacob Ruppert and Dave Devrey,George Steinbrenner and George Costanza,B,medium,false,
Sports,The land where Yankee Stadium was built was previously used for this purpose.,Car lot,Court House,Celery farm,Lumber yard,D,medium,false,
Sports,Which of the following has never been a nickname for Yankee Stadium?,The house that was built for Ruth,The house that Ruth built,The house that Lindsay rebuilt,The house that built baseball,D,medium,false,
Sports,"On April 18, 1923 Babe Ruth hit the first home run in Yankee Stadium against this team.",Oakland Athletics,Canton Bulldogs,Boston Red Sox,Chicago White Sox,C,medium,false,
Sports,What was the maximum capacity of Yankee Stadium when it was first built?,58000,91200,63800,71900,D,medium,false,
Sports,Find the correct statement about Yankee Stadium.,Yankee Stadium was always an exclusively baseball field.,The New York Yankees have always played their regular season games at Yankee Stadium.,Yankee Stadiums original name was The New York Yankee Baseball Field.,Yankee Stadium was the first three-tiered sports facility.,D,medium,false,
Sports,The land on which Yankee Stadium was built was bought for this price.,"$675,000","$1,25,000","$4,500","$2,500,000",A,medium,false,
Sports,Yankee Stadium had the first instant-replay display in baseball.,False,True,,,B,medium,false,
Sports,Yankee Stadium was the first baseball field to have over 160 post-season games.,False,True,,,B,medium,false,
Sports,For many years he made all the announcements at Yankee Stadium.,Mel Allen,Red Barber,Michael Kaye,Bob Sheppard,D,medium,false,
Sports,"On June 22, 1938 a famous boxing match was held in Yakee Stadium. Who lost?",Max Baer,Joe Louis,Jack Demosey,Max Schmelling,D,medium,false,
Sports,"Which of the following does not have a monument at Monument Park, a section of Yankee Stadium contains a collection of monuments?",Pope Paul VI,The Victims of 9/11,Pope John Paul II,Wellington Mara,D,medium,false,
Sports,What was the first college football team to win over 50 games at Yankee Stadium?,New York University,Notre Dame,Fordham University,Army,A,medium,false,
Sports,"In 1957, a large crowd came to hear this man speak at Yankee Stadium.",L.Ron Hubbard,Pope John Paul II,Billy Graham,Pope John XXIII,C,medium,false,
Sports,In the 1970s this professional soccer team played their home games at Yankee Stadium.,The Nets,The Cosmos,Milan A.C.,The Kicks,B,medium,false,
Sports,"The first perfect game in the 20th century was pitched on May 5, 1904. Who was the winning pitcher?",Rube Waddell,Babe Ruth,Addie Joss,Cy Young,D,medium,false,
Sports,"The second perfect game in the 20th century took place on October 2, 1908 and was pitched by Addie Joss for what team?",Cleveland Braves,Cleveland Browns,Cleveland Naps,Cleveland Lakers,C,medium,false,
Sports,"On April 30, 1922, Charlie Robertson pitched a perfect game for the Chicago White Sox. What team lost that day?",Boston Red Sox,Cleveland Indians,Detroit Tigers,New York Yankees,C,medium,false,
Sports,"In 1956, during game 5 of the World Series, the New York Yankees beat the Brooklyn Dodgers 2 to 0 and it took Don Larsen just 97 pitches to complete the game. What catcher caught the game for the Yankees?",Enos Slaughter,Elston Howard,Bill Skowron,Yogi Berra,D,medium,false,
Sports,"On June 21, 1964, the Philadelphia Phillies beat the New York Mets 6 to 0 behind a perfect game pitched by this player.",Kirk Gibson,Dick Allen,Dennis Bennett,Jim Bunning,D,medium,false,
Sports,"On September 9, 1965, this Hall of Fame Pitcher threw a perfect game against the Chicago Cubs. Who was he and what team did he pitch for?","Don Drysdale, L.A. Dodgers","Sandy Koufax, L.A. Dodgers","Sandy Koufax, Brooklyn Dodgers","Don Drysdale, Brooklyn Dodgers",B,medium,false,
Sports,"In 1968, Catfish Hunter pitched a perfect game for the Oakland Athletics, beating the Minnesota Twins 4 to 0. What is Catfishs real name?",James Augustus Hunter,Julian Catfish Hunter,Catfish Hunter is his real name,John Henry Hunter,A,medium,false,
Sports,"In what year did Len Barker pitch a perfect game for the Cleveland Indians, in a 3-0 win against the Toronto Blue Jays?",1985,1971,1981,1975,C,medium,false,
Sports,"Who pitched a perfect game for the California Angels on September 30, 1984?",Chuck Finley,Mike Witt,Nolan Ryan,Frank Tanana,B,medium,false,
Sports,"Tom Browning pitched a perfect game on September 16, 1988 for the Cincinnati Reds.",True,False,,,A,medium,false,
Sports,"What two baseball teams played on July 28, 1991 when Dennis Martinez pitched a perfect game?",Montreal Expos and L.A. Dodgers,Chicago Cubs and San Francisco Giants,L.A. Dodgers and St. Louis Cardinals,Montreal Expos and Chicago Cubs,A,medium,false,
Sports,Kenny Rogers pitched a perfect game for the Texas Rangers.,True,False,,,A,medium,false,
Sports,"David Wells pitched a perfect game for the New York Yankees on May 17, 1998. What team was the loser?",California Angels,Texas Rangers,Baltimore Orioles,Minnesota Twins,D,medium,false,
Sports,"What two teams were playing when Randy Johnson pitched a perfect game on May 18, 2004?",New York Yankees and Boston Red Soxs,Arizona Diamondbacks and the Atlanta Braves,Arizona Diamondbacks and the New York Yankees,Atlanta Braves and the New York Yankees,B,medium,false,
Sports,Who was the starting quarterback  for LSU in their 2005 bowl game?,Craig Davis,Matt Flynn,Jeremy Bunting,JaMarcus Russell,B,medium,false,
Sports,"This 2005 LSU recruit insisted that he was 100 percent committed to Texas, but on National Signing Day he signed with LSU.",Dwayne Bowe,Ryan Perrilloux,Antonio Robinson,Jeremy Bunting,B,medium,false,
Sports,What is the name of LSUs mascot?,Mike the Tiger,Mike the Rabbit,Michael the Lion,Tiger,A,medium,false,
Sports,Who did LSU hire as Defensive Coordinator before the start of the 2005 season?,Stacy Searels,Bo Pelini,Jimbo Fisher,Doug Mallory,B,medium,false,
Sports,What running back led the LSU team in rushing in 2005?,Alley Broussard III,Joseph Addai,Shyrone Carey,Craig Davis,B,medium,false,
Sports,In what 2005 bowl game did LSU defeat Miami?,Rose bowl,Cotton bowl,Peach bowl,Outback bowl,C,medium,false,
Sports,What was the final score of LSUs 2005 bowl game?,LSU 41 - Miami 17,LSU 10 - Miami 45,LSU 40 - Miami 3,LSU 49 - Miami 3,C,medium,false,
Sports,Who led the 2005 LSU team in receptions?,Carlos Rachel,Skler Green,Dwayne Bowe,Ryan Perrilloux,C,medium,false,
Sports,Who became LSUs head coach before the start of the 2005 season?,Paul Bryant,Nick Saben,Les Miles,Karl Dunbar,C,medium,false,
Sports,What was the name of the Pittsburgh Steelers when the team was founded in 1933?,Gridirons,Pirates,Steelers,Millers,B,medium,false,
Sports,The Steelers quarterback Ben Roethlisberger has a food item named after him.,False,True,,,B,medium,false,
Sports,What are the two main colors on the Steelers uniforms?,blue and red,black and gold,yellow and gray,black and red,B,medium,false,
Sports,Who did the Steelers face in the Super Bowl in the 2005-2006 season?,Colts,Seahawks,Browns,Eagles,B,medium,false,
Sports,What stadium became the Pittsburgh Steelers home field in 2001?,Heinz Field,Pitt Stadium,Qwest Field,Husky Stadium,A,medium,false,
Sports,What team did the Steelers defeat to win their first Super Bowl game?,Seattle Seahawks,Oakland Raiders,Dallas Cowboys,Minnesota Vikings,D,medium,false,
Sports,"By ITTF rules, when you serve, the ball must not bounce more than once on the opponents side of the table. If it does, then you lose the point (even though your opponent did not return the serve). This is to ensure that the serve is not so short as to be impossible to retrieve.",True,False,,,B,medium,false,
Sports,"By ITTF rules, a game is played to 21, with the serve changing every 5 points. A game must be won by 2 points, so the score can sometimes exceed 21 points.",True,False,,,B,medium,false,
Sports,"By ITTF rules, if you touch the table with your free hand while playing, you lose the point.",False,True,,,B,medium,false,
Sports,"By ITTF rules, the ball cannot travel around the side of the net to reach the other side of the table. That is, the ball must travel over the net.",True,False,,,B,medium,false,
Sports,"By ITTF rules, if player A hits the ball over the net, and the ball hits player Bs side of the table, and then, before player B has hit the ball, the ball travels back over to player As side of the table, then player A wins the point.",True,False,,,A,medium,false,
Sports,"By ITTF rules, at the moment when the servers paddle makes contact with the ball, the ball must be located: (1) above the table, and (2) off the end of the table. In other words, the ball cannot be below the level of the table when its served, and the ball cannot be directly above the surface of the table when its served.",False,True,,,B,medium,false,
Sports,"By ITTF rules, when a player is within one point of losing the game, it is his serve.",True,False,,,B,medium,false,
Sports,"By ITTF rules, the server must throw the ball up at least 16 cm (approximately 6 inches) before hitting it with the paddle.",True,False,,,A,medium,false,
Sports,"By ITTF rules, if a player is behind 7 points to zero, he loses the game immediately. This is called a skunk.",False,True,,,A,medium,false,
Sports,"By ITTF rules, if the ball touches any part of the hand holding the paddle, you lose the point.",False,True,,,A,medium,false,
Sports,"What boxer died in the 14th round in a fight against Ray Mancini on November 13, 1982?",Thomas Hearns,Roberto Duran,Duk Koo Kim,Marvin Hagler,C,medium,false,
Sports,How much should a boxer weigh in order to be in the Lightweight class?,up to 59.0 kg,up to 53.5,up to 49.0 kg,up to 47.6 kg,A,medium,false,
Sports,What was the nickname of Mike Tyson?,Mike the Punisher,Mike the Unbeatable,Mike the Machine,Iron Mike,D,medium,false,
Sports,How many rounds are played in championship fights according to a rule adopted in 1983?,12,11,14,10,A,medium,false,
Sports,Where did professional boxing start in 1891?,Germany,Russia,England,USA,C,medium,false,
Sports,What is a rabbit punch in boxing?,A hit with a head,A punch with the inside of the glove,A punch to the lower back,A punch to the back of the neck,D,medium,false,
Sports,What is the nationality of the World Boxing Organization heavyweight champion Ruslan Chagaev?,Kazakhstani,Uzbekistani,Russian,Ukrainian,B,medium,false,
Sports,What is the weight of gloves in heavyweight bouts?,8 ounces,12 ounces,14 ounces,10 ounces,D,medium,false,
Sports,The genital protector and the mouth protector are obligatory in all world championship fights.,True,False,,,A,medium,false,
Sports,What boxer was crowned Sportsman of the Century by Sports Illustrated and the BBC in 1999?,Rocky Marciano,Mike Tyson,Sugar Ray Leonard,Muhammad Ali,D,medium,false,
Sports,"This historic soccer player began his career as a poor boy from the slums in Tres Coracoes, Brazil. By the time of his retirement he had scored over a 1000 goals most of which for his Club Santos. Who is this world-famous soccer player?",Kaka,Maradona,Pele,Ronaldhino,C,medium,false,
Sports,Which famous soccer player was born under the name Luis Nazario de Lima in a suburb of Rio de Janeiro?,Ronaldhino,Rivaldo,Kaka,Ronaldo,D,medium,false,
Sports,Which great soccer player is famous for his “Hand of God goal against England in 1986 FIFA World Cup quarter-final?,Pele,Maradona,Zidane,Messi,B,medium,false,
Sports,This Dutch soccer legend that played for Ajax is one of the few players named European Footballer of the Year three times.,Hristo Stoichkov,Johan Cruyff,David Beckham,Cristiano Ronaldo,B,medium,false,
Sports,Which Argentinean top goal scorer played most of his career for the famous 1950s Real Madrid team as they dominated the European Club Cup?,Alfredo Di Stefano,Zinedine Zidane,George Best,Diego Maradona,A,medium,false,
Sports,"Native to Algeria and from a very poor background like many top players from the past, this soccer player contributed to Frances victory in the 1998 World Cup. Who is this soccer player?",Alessandro del Piero,Zinedine Zidane,Jean Pierre Papen,Ferenc Puskas,B,medium,false,
Sports,Which Bulgarian soccer star played for FC Barcelona in the years when they were famous as “Dream Team”?,Trifon Ivanov,Hristo Ivanov,Hristo Stoichkov,Dimitar Berbatov,C,medium,false,
Sports,Which German soccer star was voted European Soccer Player of the Year in both 1972 and 1976?,Lev Yashin,Franz Beckenbauer,Ferenc Puskas,Michael Balack,B,medium,false,
Sports,"Which of these soccer players is popular not only on the soccerfield, but in the fashion circles, too?",Pele,Lev Yashin,David Beckham,Maradona,C,medium,false,
Sports,Which great soccer goalkeeper was nicknamed „The black spider”?,Maradona,Zinedine Zidane,Lev Yashin,Michael Balack,C,medium,false,
Sports,Which big legend of Manchester United survived an airplane crash in 1958?,Sir Stanley Matthews,Sir Bobby Charlton,David Seaman,George Best,B,medium,false,
Sports,"This historic soccer player was still playing professionally at the age of 50 in the top division. At his best in the late 40s to mid 50s he only played for two clubs, Blackpool and Stoke. Who is this world-famous soccer player?",Ronaldo,Stanley Matthews,George Best,Michel Platini,B,medium,false,
Sports,Which European soccer star was nicknamed “The black pearl”?,George Weah,Ronaldinho,Ferenc Puskas,Eusebio da Silva Ferriera,D,medium,false,
Sports,Which brilliant top goal scorer is a product of Atletico Madrids youth system but legend of the rival team Real Madrid?,Mendieta,Victor Valdes,Michel Platini,Raul Blanco,D,medium,false,
Sports,Which Hungarian soccer player was known throughout his career as The Galloping Major and later with Real Madrid as  “Little Cannon?,Trifon Ivanov,Lukas Podolski,Victor Valdes,Ferenc Puskas,D,medium,false,
Sports,"This French soccer legend finished top scorer in A Series for three consecutive seasons (1982-83, 1983-84 and 1984-85) and was voted Player of the Year by World Soccer magazine in 1984 and 1985. Who is he?",Vialli,Platini,Reina,Papen,B,medium,false,
Sports,"Which European soccer player was named  European Soccer Player of the Year three times (1988, 89 and 92) and FIFA World Player of the Year in 1992?",Paolo Maldini,Franco Baresi,Ruud Gullit,Marco van Basten,D,medium,false,
Sports,Which professional soccer player spent his entire club career (25 years) in  A.C. Milan?,Vialli,Paolo Maldini,Marco van Basten,Franco Baresi,B,medium,false,
Sports,Which Milan’s defender won six scudetti (Serie A league titles) and three European Cups and his #6 jersey was retired by the club?,George Best,Mauro Tassotti,Franco Baresi,Alessandro Costacurta,C,medium,false,
Sports,Which Brazilian soccer player was part of Barcelona’s ”Dream Team” (1993-1994 season) and scored 30 goals in 33 matches?,Rivaldo,Romario,Ronaldo,Pele,B,medium,false,
Sports,How long does a set in volleyball last?,30 minutes,Until one of the teams gets at least 25 points with at least two points advantage over the other team.,15 minutes,Until one of the teams gets 25 points,B,medium,false,
Sports,Which country was the European champion in football and basketball in 2006?,France,Greece,Spain,Italy,B,medium,false,
Sports,In the autumn of 2006 Poland won two silver medals at the World Championships in these sports.,Football (Men) and Basketball (Women),Volleyball (Men) and Handball (Men),Basketball (Men) and Volleyball (Women),Football (Women) and Handball (Women),B,medium,false,
Sports,How many players are there in a handball team?,6,7,5,8,B,medium,false,
Sports,Which of these teams won the most titles in mens volleyvball in the beginning of the 21st century?,Italy,Brazil,Russia,USA,B,medium,false,
Sports,The EHF Champions League is a major competition in this sport.,Volleyball,Basketball,Football,Handball,D,medium,false,
Sports,In September 2007 two Mens European Championship finals were held during the same weekend. The final game in volleyball was played in Moscow and the top two basketball teams competed in Madrid. Both finals were between Russia and Spain. Who were the winners?,Russia in both finals,Spain in both finals,"Spain in Moscow, Russia in Madrid","Russia in Moscow, Spain in Madrid",C,medium,false,
Sports,What is the top European club competition in mens basketball?,ULEB Cup,Champions League,NBA,Euroleague,D,medium,false,
Sports,Which country was the first to beat the US basketball Dream Team at the Olympic Games?,Argentina,Puerto Rico,Soviet Union,Spain,B,medium,false,
Sports,"In which team sport can you see a player called libero, whose jersey is a different color from the rest of the team?",Volleyball,Football,Basketball,Handball,A,medium,false,
Sports,"The 1972 Dolphins led the NFL in both points scored and points allowed. How many points did they score and allow, respectively?",422-162,390-75,347-167,385-171,D,medium,false,
Sports,How many members of the 1972 Miami Dolphins made it to the Pro Bowl that year?,7,9,13,6,B,medium,false,
Sports,Who was the Super Bowl MVP in 1972?,S Jake Scott,RB Larry Csonka,WR Paul Warfield,RB Mercury Morris,A,medium,false,
Sports,In 1972 RB Larry Csonka rushed 213 times for how many yards?,1178,2143,1098,1117,D,medium,false,
Sports,"Which member of the 1972 Miami Dolphins once said, Perfection ends a lot of arguments.?",WR Paul Warfield,TE Jim Mandich,QB Bob Griese,RB Larry Csonka,D,medium,false,
Sports,What was the combined record of the 1972 Dolphins regular and post season (Super Bowl included) opponents?,78-143-3,98-123-3,119-101-4,101-122-1,B,medium,false,
Sports,"In 2005 the Indianapolis Colts won their first 13 games and appeared ready to challenge the 1972 Miami Dolphins record, but then lost their next 2 games. Which 1998 team also won their first 13 games but lost their next 2?",Dallas Cowboys,Green Bay Packers,Denver Broncos,New York Jets,C,medium,false,
Sports,"In 1976, only four years after the 1972 Dolphins won all their games, the Tampa Bay Buccaneers failed to win a game, and finished with a record of 0-14. They were last in the NFL, scoring only 125 points all season. The 1976 Bucs defense allowed 412 points, which was next to last in the league. Which team allowed the most points in 1976?",Seattle Seahawks,Buffalo Bills,Kansas City Chiefs,New York Jets,A,medium,false,
Sports,Which of these happened for the first time in 1913?,The baseball catcher wore a face mask for the first time.,The baseball catcher wore a chest protector for the first time.,Baseball fans were allowed onto the field after the game.,Baseball fans were allowed to keep foul balls.,D,medium,false,
Sports,What statement is true about Kathryn Johnston?,She was the first female baseball player in NCAA baseball.,She was the first female in the Baseball Hall of Fame.,She was the winningest pitcher in the All-American Girls Baseball League during World War II.,She was the first girl to play in the Little League.,D,medium,false,
Sports,Who was the first Little League baseball player to become US President?,Bill Clinton,Lyndon B. Johnson,George W. Bush,Gerald Ford,C,medium,false,
Sports,Which of these ladies was the first woman to play on a professional minor league baseball team?,Maria Pepe,Julie Croteau,Carla Stotz,Kendra Hanes,D,medium,false,
Sports,Who was the first pitcher to win the Gold Glove Award 17 times?,Greg Maddox,Jim Kaat,Bob Gibson,Bobby Shantz,A,medium,false,
Sports,When was the first Little League World Series played?,1971,1952,1939,1947,D,medium,false,
Sports,The All-American Girls Professional Baseball League existed during these years.,1943-1955,1944-1950,1942-1946,1943-1954,D,medium,false,
Sports,"Major League players at this position were the first to hit over 37,000 home runs.",Left field,Center Field,First base,Right Field,C,medium,false,
Sports,The first non-American baseball team to win the Little League World Series was from this country.,Mexico,The Dominican Republic,Venezuela,Japan,A,medium,false,
Sports,Joe DiMaggio hit safely in 61 consecutive games in 1933.,True,False,,,A,medium,false,
Sports,What pitcher was the first Little Leaguer to make it to the Major Leagues?,Bob Lemon,Roger Clemens,Joey Jay,Bob Gibson,C,medium,false,
Sports,This pitcher was the first Little Leaguer to be inducted into the Baseball Hall of Fame.,Joey Jay,Don Drysdale,Jim Hunter,Bob Gibson,C,medium,false,
Sports,Jim Barbieri was the first player to make these two accomplishments.,Win a Rose Bowl and a World Series.,Play in a Major League World Series and in an NBA game,Play in the Little League World Series and the Major League World Series,Win an NBA Championship and a Major League World Series,C,medium,false,
Sports,The team that won the first Little League World Series was from which city?,"WIlliamsport, Pa.","Morrisville, Pa.","Taipei, Taiwan","Gary, Pa.",A,medium,false,
Sports,Which team won the second Little League World Series in 1948?,"Lockhaven, Pa.","Tampa, Fl.","Bowling Green, Ky.","Roswell, N.M.",A,medium,false,
Sports,Who won the 1962 Little League World Series?,"Osaka, Japan","Austin, Tx.","Lakewood, N.J.","San Jose, Ca.",D,medium,false,
Sports,Which team was the winner of the 1951 Little League World Series?,"Houston, TX.","Austin, TX.","Louisville, Ky.","Stamford, Ct.",D,medium,false,
Sports,Which of these Georgia teams was the 1983 Little League World Series?,"Atlanta, Ga.","Marietta, Ga.","Burns, Ga.","Roswell, Ga.",B,medium,false,
Sports,"In 1999, Phoenix City, AL lost the Little League World Series to which team?","Tainan City, Taiwan","Pu-Tzu Town, Taiwan","Osaka, Japan","Li-Teh, Taiwan",C,medium,false,
Sports,Who won the Little League World Series in 1998?,"Toms River, N.J.","Osaka, Japan","David, Panama","Tainan, Taiwan",A,medium,false,
Sports,Which team won the 1993 Little League World Series?,"Norwalk, CT.","Houston, TX.","Birmingham, AL.","Long Beach, Ca.",D,medium,false,
Sports,Which US team won the Little League World Series championship game in 1970?,"Gary, IN.","Campbell, CA.","Wayne, N. J.","St. Petersburg, FL.",C,medium,false,
Sports,"Tampa, FL. lost the 1975 Little League World Series to which team?","Lakewood, N. J.","Morristown, TN.","Seoul, South Korea","Osaka, Japan",A,medium,false,
Sports,In what Super Bowl did the Minnesota Vikings make their first appearance?,Super Bowl IV,Super Bowl VII,Super Bowl V,Super Bowl II,A,medium,false,
Sports,What was the nickname of the Minnesota Vikings defensive line in the late 1960s?,the Purple People Eaters,They didnt have a nickname.,the Berserks,the Purple Swarm,A,medium,false,
Sports,The Minnesota Vikings have lost the Super Bowl more than three times.,True,False,,,A,medium,false,
Sports,What team did the Minnesota Vikings lose to in Super Bowl VIII?,Dallas Cowboys,Pittsburgh Steelers,Green Bay Packers,Miami Dolphins,D,medium,false,
Sports,The Minnesota Vikings started out as an AFL team.,False,True,,,B,medium,false,
Sports,The Vikings were the 1st team to play in 4 Super Bowls.,True,False,,,A,medium,false,
Sports,"The great Brazilian soccer player was born Manoel Francisco dos Santos, but we known him better by this name.",Ronaldo,Zico,Garrincha,Pele,C,medium,false,
Sports,Dale Ellis set a record for the most minutes in a game. How many minutes did he play against the Milwaukee Bucks on November 9 1989?,69,54,96,57,A,medium,false,
Sports,He was the first NBA player to hit  98.1 % of his free throws in a season.,Dolph Schayes,Calvin Murphy,Jose Calderon,Bill Sharman,C,medium,false,
Sports,Who was the first NBA player to play 1192 consecutive games?,A.C. Green,Bob Lanier,Calvin Murphy,Walt Bellamy,A,medium,false,
Sports,Who was the first NBA player to get 181 triple doubles?,Earvin Johnson,Oscar Robertson,Michael Jordan,Wilt Chamberlain,B,medium,false,
Sports,This man was very influential in NCAA football and NFL football. He played right field for the New York Yankees and was a Rose Bowl MVP.,Reggie Bush,Bo Jackson,George Halas,John Elway,C,medium,false,
Sports,What phrase did Rod Smart write on the back of his jersey when he played in the XFL?,I Am So-Smart,So Very Smart,He Hate Me,The Hefty Lefty,C,medium,false,
Sports,Which of these players was nicknamed The Fridge?,Art Monk,Manute Bol,William Perry,Jared Allen,C,medium,false,
Sports,"He was the first player in Major League Baseball to lead in double plays at three different positions - at third base, at second base and shortstop.",Dale Shofner,Alex Rodriguiz,Gil McDougald,Ernie Banks,C,medium,false,
Sports,This former AFL offensive tackle was nicknamed The Intellectual Assassin.,Yale Mix,Ron Mix,Yale Munoz,Ron Munoz,B,medium,false,
