category_name,question_text,option_a,option_b,option_c,option_d,correct_answer,complexity,disabled,image_url
Music,"What song from the album Get a Grip contains the lines, If chicken little tells you that the sky is fallin Even if it wasnt would you still come crawling Back again... I betchoo would my friend Again  again  again  again  again?",Livin on the Edge,Sweet Emotion,Dream On,Crazy,A,medium,false,
Music,The song You Light Up My Life was a massive hit song for this singer in 1977.,Peter Noone,Debby Boone,Debbie Reynolds,Melissa Manchester,B,medium,false,
Music,(Youre) Having My Baby was a colossal hit song for Paul Anka and this female singer in 1974.,Freda Payne,Odia Coates,Loleeta Holloway,Tammi Terrell,B,medium,false,
Music,The song Yakety Yak was the first ever #1 hit for this band in 1958.,The Drifters,The Coasters,The Elgins,The Delfonics,B,medium,false,
Music,The song You Should Be Dancing was a big hit song for this group in 1976.,Wild Cherry,The Trampps,The Bee Gees,The Steve Miller Band,C,medium,false,
Music,This former Beatle gave us the hit song from 1974 called Youre Sixteen.,Paul McCartney,Ringo Starr,George Harrison,John Lennon,B,medium,false,
Music,Our Day Will Come was not only a #1 hit in the U.S. but the biggest song ever for this band in 1963.,Martha  The Vandellas,The Ronettes,Ruby  the Romantics,The Chiffons,C,medium,false,
Music,The song One of These Nights was a  U.S. #1 hit for these guys in the year 1975.,The James Gang,Wings,The Eagles,Hall  Oates,C,medium,false,
Music,On My Own was a big hit song for this duo in the year 1986. Can you tell me who gave us this great song?,Patti Labelle  Michael McDonald,Ronald Isley  Chaka Khan,Ozzy Osborne  Lita Ford,Aaron Neville  Linda Ronstadt,A,medium,false,
Music,What group had a U.S. #1 hit  in 1972 with Oh Girl?,The Stylistics,The OJays,The Delfonics,The Chi-Lites,D,medium,false,
Music,Who had a number one hit with the song Any Man of Mine?,Faith Hill,Leann Rimes,Trisha Yearwood,Shania Twain,D,medium,false,
Music,Who had a number one hit in 1992 with the song There Aint Nothing Wrong with the Radio?,Aaron Tippin,George Strait,Joe Diffie,Ronnie Milsap,A,medium,false,
Music,Who had a hit with Achy Breaky Heart in 1992?,Alabama,Mark Chesnutt,Billy Ray Cyrus,Vince Gill,C,medium,false,
Music,"Who had hits with the songs Home, If The Devil Danced (In Empty Pockets), Ships That Dont Come In, John Deere Green, Third Rock From the Son, Pickup Man, Bigger Than the Beatles, and Texas Sized Heartache?",Tracy Byrd,David Lee Murphey,Joe Diffie,Collin Raye,C,medium,false,
Music,"Who recorded the country songs Bubba Shot the Jukebox, It Sure Is Monday, and I Just Wanted You to Know?",Mark Chesnutt,Dwight Yoakam,Doug Stone,Clint Black,A,medium,false,
Music,Who had his first number one hit in 1993 with Shouldve Been a Cowboy?,David Ball,Toby Keith,Clay Walker,Tracy Byrd,B,medium,false,
Music,"This country singer had a number 1 hit with Is There Life Out There, and a number 12 hit with The Night the Lights Went Out In Georgia in 1992.",Tanya Tucker,Pam Tillis,Patty Loveless,Reba McEntire,D,medium,false,
Music,"Who sings the songs Brand New Man, Boot Scootin Boogie, and My Maria?",Lonestar,Alabama,Diamond Rio,Brooks  Dunn,D,medium,false,
Music,Who had his first hit with Sticks  Stones?,Vince Gill,Hal Ketchum,Tracy Lawrence,Wynonna Judd,C,medium,false,
Music,"What country singer made his debut in 1989 and has hits such as a A Better Man(1989), Nobodys Home (1990), Put Yourself In My Shoes(1990), Loving Blind(1991)?",Mark Chesnutt,Clint Black,Trace Adkins,Kenny Chesney,B,medium,false,
Music,Who introduced the amplified guitar in jazz music?,Freddie Green,Les Paul,Eddie Lang,Eddie Durham,D,medium,false,
Music,Which musician is considered the first real jazz guitar virtuoso?,Eddie Durham,Eddie Lang,Freddie Green,Walter Page,B,medium,false,
Music,"This Belgian-born jazz great was of Roma (“Gypsy) ethnicity. Because of an accident, two of his fingers were fused together.",Rinhjo Durancio,Charlie Christian,Earl Klugh,Django Reinhardt,D,medium,false,
Music,Which guitar great was a childhood friend of singer Billie Holiday and played with Count Basie for many years?,Jimmy Page,Eddie Durham,Walter Page,Freddie Green,D,medium,false,
Music,This jazz great was born in Indiana in 1925. He learned music by ear because he was not a good music reader. He was famous for his “octaves technique. He died of a heart attack in 1968.,Wes Montgomery,Earl Klugh,Charlie  Christian,Brad Murphy,A,medium,false,
Music,Which guitar great was discovered while in a drug treatment facility?,Wes Montgomery,Joe Pass,Django Reinhart,Charlie Christian,B,medium,false,
Music,This jazz legend lived from 1916-1942. His best work was during his three years with Benny Goodman.,Charlei Christian,Wes Montgomery,Earl Klugh,Tom Hall,A,medium,false,
Music,"Taught by his father, this jazz great became famous for helping Stan Getz introduce the samba sound to the USA.",Charlie Byrd,Jim Hall,Tom T. Hall,Tal Farlow,A,medium,false,
Music,"This great guitarist, who began as a sign painter, was so impressed when he heard Charlie Christian on the radio that he taught himself to play all his solos. He played well enough to get hired as a sideman for Benny Goodman. His fame came from a series of recordings made in the 1940s.",Charlie Byrd,Wes Montgomery,Tal Farlow,Barney  Kessel,C,medium,false,
Music,This Pittsburgh-born musician was a great guitarist before becoming a great singer. His first album as a leader was released when he was only 21.,Stanley Jordan,Eric Clapton,John Mayhall,George Benson,D,medium,false,
Music,"What song released in 1990 contained the following lyrics? Oooh, my first mistake was I wanted too much time I had to have him morning, noon, and night If I would of known then The things that I know now I might not have lost the time I complain about",Everything - Jody Watley,Opposites Attract - Paula Abdul,Escapade - Janet Jackson,Hold On - En Vogue,D,medium,false,
Music,"These lyrics, used in an episode of The Fresh Prince of Bel Air, are the opening lines of what 1991song? I want a girl with extensions in her hair Bamboo earrings At least two pair",Round and Round - Tevin Campbell,Sensitivity - Ralph Tresvant,Around the Way Girl - LL Cool J,I Wanna Sex you Up - Color Me Badd,C,medium,false,
Music,"What 1992 song contains the following lyrics? I thought that what we had would never end Now its to late, my heart wont mend And although what we had was good Ive got to make this understood",We Got a Love Thang - CeCe Peniston,UNITY- Queen Latifah,Finally - CeCe Peniston,Keep On Walkin - CeCe Peniston,D,medium,false,
Music,These lyrics are taken from what 1993 song? Ive got all this love Waitin just for you I just gotta know that your love is true Cant keep runnin boy In and out my life Wanna be your girl not cause the mood is right,Weak - SWV,Rhythm is a Dancer - Snap,Dont Walk Away - Jade,"Give it Up, Turn It Loose - En Vouge",C,medium,false,
Music,What words are missing from this 1995 reggae hit? I dont want no fly guy I just want a...,Pie Guy,High Guy,Sky Guy,Shy Guy,D,medium,false,
Music,"This 1996 song, featuring Puff Daddy, was Lil Kims debut single.",No Matter,Queen B@$@%,Roughneck,No Time,D,medium,false,
Music,"Usher was featured on Myas hit song, Its All About Me.",False,True,,,A,medium,false,
Music,What 1999 song are these lyrics from? I hope you That youve been checkin me I know what youre talkin bout You got me trippin on my own feet You got me buggin boy You bring me so much joy You got me open boy And Ima save my stuff for you,No Scrubs - TLC,Where are My Girls - 702,Trippin - Total,Blaque - 808,C,medium,false,
Music,"Which one of the following singers gave us Dont Give Up On Us, one of the sappiest love songs to come out of the 70s?",David Gates,Jimmy Soul,David Soul,Jimmy Brahkner Stabile,C,medium,false,
Music,The song Cant Smile Without You was a big sappy song for this singer in 1978.,Andy Gold,Gino Vanelli,Barry Manilow,Stephen Bishop,C,medium,false,
Music,This 70s one hit wonder really made a splash in the music industry with the song Emotion.,Nicolette Larsen,Samantha Sang,Juice Newton,France Joli,B,medium,false,
Music,Please Come to Boston was a popular sappy song for this singer in 1974.,Dave Loggins,Ken E. Loggins,Kenny Loggins,Jim Messina,A,medium,false,
Music,You cant make a Sappiest Love Songs of the 70s quiz without the song Seasons in the Sun. Which singer gave us this unforgettable classic hit from the 70s?,Ralph Terry,Morris Albert,Jack Terry,Terry Jacks,D,medium,false,
Music,When was the song Misty written?,1944,1964,1934,1954,D,medium,false,
Music,Who wrote the music to the song Misty?,Johnny Mercer,Cole Porter,Duke Ellington,Erroll Gardner,D,medium,false,
Music,Who wrote the lyrics to the song Misty?,Johnny Mathis,Billy Strayhorn,Johnny Burke,Johnny Mercer,C,medium,false,
Music,Many people have added their own personal twist to the song Misty. Which of these sang it as a country song?,Frank Sinatra,Conway Twitty,Lloyd Price,Ray Stevens,D,medium,false,
Music,"For much of the 1960s, Misty was the theme song for this TV show.",Today,The Johnny Mathis Show,American Bandstand,The Red Skelton Show,A,medium,false,
Music,Name the 1971 movie about a radio DJ and an obsessed fan.,Misty,Go Misty May,Look at Me,Play Misty for Me,D,medium,false,
Music,What version of the song Misty is inducted into the Grammy Hall of Fame?,The 1978 version by Nat King Cole,Johnny Mathis 1963 version,The 1954 version by the Erroll Gardner trio,Ella Fitzgeralds 1965 version,C,medium,false,
Music,Where was the song Misty written?,on a plane,on a train,on an ocean liner,on a tour bus,A,medium,false,
Music,Find the correct statement about the person who wrote the music to Misty.,He was a pianist who could neither read nor write music.,He was not a professional musician.,He had written a dozen top songs before he wrote Misty.,He was a professional guitarist.,A,medium,false,
Music,Misty was originally written in this key.,F#,C# minor,C,Eb Major,D,medium,false,
Music,Misty was the signature song of this jazz great.,Nina Simone,Frank Sinatra,Ella Fitzgerald,Sarah Vaughan,D,medium,false,
Music,Gabe Kaplin of Welcome Back Kotter fame had a novelty hit which contained a certain body part in its title. Can you guess which one it was?,Nose,Eyes,Feet,Mouth,A,medium,false,
Music,David Seville and the Chipmunks sang about a bird on this body part. Can you pick out the correct one?,Shoulders,Head,Foot,Finger,B,medium,false,
Music,"According to the lyrics of the song A Boy Named Sue by Johnny Cash, what body part did the boys father cut off a piece of during their fight?",Chin,Nose,Eye,Ear,D,medium,false,
Music,The song Anyone Who Had a Heart was sung by this female singer.,Madonna,Sade,Sheryl Crowe,Dionne Warwicke,D,medium,false,
Music,"This plant, which is related to a famous tradition, would put everyone in a kissing mood. What body part is part of its name?",foot,lips,toe,nose,C,medium,false,
Music,This singing group had a body part in their name and they performed the song Come and Get It.,Eye,Tongue,Ear,Finger,D,medium,false,
Music,This body part is mentioned in an expression meaning to get ahead of the competition.,Neck,Leg,Foot,Arm,B,medium,false,
Music,Which of these body parts partly signifies the Rolling Stones and is pictured on some of their albums?,Nose,Ears,Eyes,Tongue,D,medium,false,
Music,Little Stevie Wonder played the harmonica to this song. Can you figure out the body part mentioned in its title?,Arms,Chin,Finger,Elbow,C,medium,false,
Music,The group Ocean has this body part mentioned twice in the title of their most famous song.,Hand,Leg,Head,Foot,A,medium,false,
Music,What song from Pink Floyds album The Wall contains these lyrics: There is no pain you are receding,Wish You Were Here,Comfortably Numb,Run Like Hell,Hey You,B,medium,false,
Music,What song from Pink Floyds album The Wall opens with these lines: We dont need no education We dont need no thought control No dark sarcasm in the classroom Teachers leave them kids alone?,Us and Them,Run Like Hell,Mother,Another Brick in the Wall,D,medium,false,
Music,What song from Pink Floyds album The Dark Side of the Moon contains these lyrics: The lunatic is on the grass. The lunatic is on the grass. Remembering games and daisy chains and laughs. Got to keep the loonies on the path.?,Us and Them,Brain Damage,Eclipse,Have a Cigar,B,medium,false,
Music,"What song from Pink Floyds album Wish You Were Here includes these lyrics: It could be made into a monster If we all pull together as a team. And did we tell you the name of the game, boy, We call it Riding the Gravy Train.?",Shine On You Crazy Diamond,Wish You Were Here,Run Like Hell,Have a Cigar,D,medium,false,
Music,What song from Pink Floyds album The Dark Side of the Moon opens with these lyrics: All that you touch All that you see All that you taste All you feel. All that you love All that you hate All you distrust All you save.?,Wish You Were Here,Money,Eclipse,Us and Them,C,medium,false,
Music,"What song from Pink Floyds album Wish You Were Here contains these lyrics: What did you dream? Its alright we told you what to dream. You dreamed of a big star, He played a mean guitar, He always ate in the Steak Bar.?",Hey You,Welcome to the Machine,Another Brick in the Wall,Us and Them,B,medium,false,
Music,Which statement concerning Burt Bacharach is true?,"Burt Bacharachs father was Samuel Bacharach, a concert violinist in New York City.","Burt Bacharachs father was Bert Bacharach, who wrote a newspaper column.","Burt Bacharachs mother was Roberta Bacharach, a concert pianist in New York City.","Burt Bacharachs mother was Roberta Bacharach, a newspaper  writer.",B,medium,false,
Music,Where was composer Burt Bacharach born?,In Kansas City in 1928,In New York City in 1928,In Baltimore in 1928,In Philadelphia in 1928,A,medium,false,
Music,Burt Bacharach was the musical accompanist for this famous lady.,Marlene Dietrich,Liza Minelli,Edith Piaf,Bette Midler,A,medium,false,
Music,What was the first instrument Burt Bacharach studied?,drums,piano,cello,baritone horn,C,medium,false,
Music,Which statement about Burt Bacharach is true?,Burt served in the US Coast Guard from 1951-1953.,Burt served in the US Army from 1950 -1952.,Burt failed the US Army physical assessment test.,Burt earned a purple heart due to an injury he got while serving in Korea with the US Marines  in 1951.,B,medium,false,
Music,"In 1961 Burt Bacharach co-wrote Baby Its You!, a big hit for the Shirelles. The co-writers were Barney Williams and this man.",Hal David,Mack David,Carl David,Joe David,B,medium,false,
Music,In 1962 Burt Bacharach and Hal David had a hit with Only Love Can Break a Heart. Who sang the original?,Gene Daniels,Gene Nichols,Gene Pitney,Gene Chandler,C,medium,false,
Music,Dionne Warwick had many Burt Bacharach/Hal David hits. Which was the first?,Anyone Who Had A heart,Ill Never Fall In Love Again,Walk On By,Dont Make Me Over,D,medium,false,
Music,By the mid-1960s Burt Bacharach was commuting between London and New York producing songs. In 1965 he had a hit with What the World Needs Now Is Love. Who sang the  original?,Dusty Springfield,Kim Novak,Jackie DeShannon,Dionne Warwick,C,medium,false,
Music,In 1967 Burt Bacharach and Hal David wrote the hit The Look of Love that was featured in the movie Casino Royale with Woody Allen and Peter Sellers. Who performed the song in the movie?,Jackie DeShannon,Dusty Springfield,Kim Novak,Peggy Lee,B,medium,false,
Music,In 1969 Burt Bacharach and Hal David had one of their biggest hits with Raindrops Keep Falling on My  Head. For which film was this the theme song?,Butch Cassidy and the Sundance Kid,Angel in  My Pocket,The Sterile Cuckoo,Alices Restaurant,A,medium,false,
Music,"In 1968 Burt Bacharach and Hal David had a hit with Ill Never Fall in Love Again, sung by  Dionne Warwick. The song was written for this very popular musical that originally starred Jerry Orbach, Edward Winter, and Jill OHara.",Sweeny Todd,Godspell,Hair,"Promises, Promises",D,medium,false,
Music,Who sang the hit single Raindrops Keep Falling on My Head?,Kim Novak,B.J. Thomas,B.J. Kramer,B.J. Ashton,B,medium,false,
Music,In 1970 Burt Bacharach and Hal David had a big hit with One Less Bell to Answer. The title was  suggested by Burts wife at that time. Who was this blonde beauty?,Peggy Lee,Jayne Mansfield,Kim Novak,Angie Dickinson,D,medium,false,
Music,"In 1981 Burt Bacharach, Christopher Cross, and Peter Allen had a big hit with Arthurs Theme aka The Best That You Can Do. Who was the fourth person on the writing team?",Kim Novak,Liza Minelli,Hal David,Carole Bayer Sayer,D,medium,false,
Music,"In 1985 Burt Bacharach and his wife at the time wrote, arranged, and produced a song that became a big hit for Stevie Wonder, Dionne Warwick, Elton John, and Gladys Knight. What was the song?",We Are the World,Thats What Friends Are for,Daylight Tonight,Youve Got  a Friend,B,medium,false,
Music,"Besides winning at least 6 Grammys, Burt Bacharach won a Polar Music Prize. Which nation awards this prize?",Sweden,Norway,Ireland,Australia,A,medium,false,
Music,Which statement about Burt Bacharach is untrue?,"Burt Bacharach was an accompanist and arranger for Joel Gray, Vic Damone, and Imogene Coca.",Burt Bacharach is alluded to in a song by Satus Quo.,Burt Bacharach has collaborated with Keith Jarrett on a jazz album.,Burt Bacharach has collaborated with Elvis Costello on songs.,C,medium,false,
Music,"In 1986 Burt Bacharach co-wrote On My Own, an enormous hit performed by these two singers.",Patti LaBelle and Stevie Wonder,Patti LaBelle and Michael McDonald,Gladys Knight  and Michael McDonald,Gladys Knight and Stevie Wonder,B,medium,false,
Music,What is Whitney Houstons middle name?,Dionne,Elizabeth,Kristina,She doesnt have a middle name,B,medium,false,
Music,With what record label did Whitney Houston sign a contract in 1983?,Columbia,Sony Music,Arista,Geffen,C,medium,false,
Music,How many consecutive #1 Billboard Hot 100 hits did Whitney Houston have in 1987?,eight,seven,six,nine,B,medium,false,
Music,How many songs did Whitney Houston record on the soundtrack to The Bodyguard?,six,five,all of them,seven,A,medium,false,
Music,Did Whitney Houston appear on an episode of The Cosby Show as herself?,Yes,No,,,B,medium,false,
Music,What is the name of Whitney Houstons character in the movie Waiting to Exhale?,Bernadine Harris,Robin Stokes,Savannah Jackson,Gloria Matthews,C,medium,false,
Music,On what date did Whitney Houston and Bobby Brown marry?,"June 18, 1992","August 18, 1992","July 18, 1992","May 18, 1992",C,medium,false,
Music,Which of the following has listed Whitney Houston as musics most awarded female of all time?,People Magazine,Forbes Magazine,The Guinness Book of World Records,Entertainment Weekly,C,medium,false,
Music,Did Whitney Houston release her first album titled Whitney Houston in 1985?,No,Yes,,,B,medium,false,
Music,How many songs did Whitney Houston contribute to the Waiting to Exhale soundtrack?,one,four,three,two,C,medium,false,
Music,On what date did Whitney Houston and Bobby Browns divorce become final?,"April 24, 2007","June 1, 2007","May 25, 2007","August 15, 2007",A,medium,false,
Music,"Which of these is a technique of playing guitar bass notes (usually one, two or three), during a chord change, to move up or down to the root note of the new chord?",Walking Bass,Step Bass,Flying Bass,Boogie-woogie,A,medium,false,
Music,Which of these techniques is used in many styles of play to raise or lower the pitch of a note or notes (usually for a one or two fret value)?,Bend and release,Open tuning,Catch and release,Free tapping,A,medium,false,
Music,"The sign in the music shop in Waynes World reads, No Stairway.” The reference, of course, is to Led Zepplins 1971 mega-hit song, Stairway to Heaven.” This song, along with the Eagles Hotel California, is one of the most commonly attempted songs by aspiring pop/rock/blues guitar players. What key is Stairway to Heaven written in?",Bm,Cm,Dm,Am,D,medium,false,
Music,The Mississippi delta was shining like a national guitar is the opening line of Paul Simons song Graceland.” What does national guitar mean?,"It refers to a solid silver guitar awarded annually at the Lincoln Center, New York. Paul Simon was the awarded musician in 1976.","This line is to honor the great Delta Blues players of the past, e.g. Robert Johnson.","Cheap and shiny finished, National Guitars were guitars sold by Sears  Roebuck from the 1930s to the 1970s.","A National Guitar is a stainless steel guitar manufactured by National Reso-phonic Guitars, Inc.",D,medium,false,
Music,"Which of the choices below is the acceptable chord progression for Bob Marleys, I shot the Sheriff(capo up 2).","Chorus Bm,  Dm, 3x, riff    verse F, Am,  Cm, 3x, riff.","Chorus Em,  Am, 3x, riff    verse C, Bm,  Em, 3x, riff.","Chorus Dm,  Gm, 3x, riff    verse R, Qm,  Zm, 3x, riff.","Chorus F#m,  Am, 3x, riff    verse C, F,  F#7, 3x, riff.",B,medium,false,
Music,Which of the lines gives the correct names of Green Days core band members (since 1990)?,"Billie Joe Armstrong, MIke Dirnt and Tre Cool","Billie Joe Armstrong, Mike Pritchard and John Kiffmeyer","Billie Joe Armstrong, Mike Dirnt and Al Sobrante","Billie Bob Thorton, Michael Jordan and Frank Lero",A,medium,false,
Music,What is Al Sobrantes relation to Green Day?,Green Days first ever drummer,Green Days drummer for 7 years,Green Days first manager,Green Days former vocalist,A,medium,false,
Music,Which of the lines contains all of Green Days album / CD titles released before the year 2006?,"1039/Smoothed Out Slappy Hours, Kerplunk!, Dookie, Insomniac, nimrod., Warning, International Superhits!, Shenanigans, American Idiot  Bullet in a Bible","Dookie, Insomniac, Nimrod, Warning, Shenanigans, American Idiot  Bullet in a Bible","American Idiot, Going Under, The Sound of Silence, Angus, Dookie","1039/Smoothed Out Slappy Hours, Kerplunk!, Dookie, Angus  American Idiot",A,medium,false,
Music,What is the real name of Green Days member Tre Cool?,Trensdan Coolert,Mike Davies,Frank Edwin Wright III,Tony Camden,C,medium,false,
Music,Green Day were originally called The Hungry Mutants.,False,True,,,A,medium,false,
Music,Is Tim Armstrong from Rancid the brother of guitarist Billie Joe.,No,Yes,,,A,medium,false,
Music,The rock band Green Day never do cover songs.,True,False,,,B,medium,false,
Music,How did Green Day member Mike Dirnt get his last name?,He just liked the surname Dirnt.,He was adopted by the Dirnt family.,His mother misspelled Dirt on his birth certificate.,He used to pretend to play bass in school by singing dirnt dirnt dirnt all the time.,D,medium,false,
Music,The cover artwork for Green Days album Insomniac is called God Told Me To Skin You Alive.,True,False,,,A,medium,false,
Music,"Billie Joe, Mike and Tre from Green Day were born in one and the same year. What is it?",1993,1972,1968,1982,B,medium,false,
Music,Which one of these is not a lyric of the song Minority by Green Day?,I dont need your authority,"One nation in the dark, there of which I stand alone",Blinded by the silence of a thousand broken hearts,"A face in the crowd, unsung against the mould",B,medium,false,
Music,Which of these songs / parts of songs are all sung by Tre Cool?,All By Myself  Rock n Roll Girlfriend (from the medley Homecoming),"All By Myself, Dominated Love Slave  Rock n Roll Girlfriend","All By Myself, Dominated Love Slave, Rock n Roll Girlfriend  Knowledge","All alone, Dominated Love Slave  My Cat has a nose",B,medium,false,
Music,Which Hollywood actor is famous as a founding member and frontman of the band 30 Seconds to Mars?,Keanu Reeves,Bruce Willis,Kevin Bacon,Jared Leto,D,medium,false,
Music,Which of these is not a 30 Seconds to Mars song?,Attack,Savior,Year Zero,Rebuilding Heaven,D,medium,false,
Music,"What is the debut album of alternative rock band 30 Seconds to Mars, released in 2002?",30 Seconds to Mars,Oblivion,A Beautiful Lie,The Mission,A,medium,false,
Music,30 Seconds to Mars covered Bjorks song Hunter.,False,True,,,B,medium,false,
Music,"Which guitarist and keyboardist joined 30 Seconds to Mars in 2002, replacing Solon Bixler?",None of these,Tomo Milicevic,Matt Wachter,Kevin Drake,B,medium,false,
Music,What was the name of 30 Seconds to Mars first headlining tour?,"Forever Night, Never Day",Flight of the Pheonix Tour,Red Alert Tour,Guilt Tour,A,medium,false,
Music,"The motto of  alternative rock band 30 Seconds to Mars is Provehito In Altum, which means what?",Let Them Know,Launch Forth Into The Deep,"Live Long, Die Satisfied",Preach to the Dead,B,medium,false,
Music,Whitney Houstons cousin is also a singer in the music industry. Which one of the following singers is Whitney Houstons cousin?,Dionne Warwick,Gladys Knight,Aretha Franklin,Thelma Houston,A,medium,false,
Music,Why does Whitney Houston sit on a chair in her music video I Will Always Love You?,She had broken her leg.,She was pregnant.,She was drunk.,She didnt feel well.,B,medium,false,
Music,What musician recorded the song Cant Help Falling in Love in 1961?,Elvis Presley,Julio Iglesias,Bob Marley,Bob Dylan,A,medium,false,
Music,The 1993 song All for Love was specially recorded for the soundtrack of this movie.,The Mask of Zorro,Don Juan DeMarco,The Three Musketeers,Robin Hood: Prince of Thieves,C,medium,false,
Music,What did the title of Tina Turners song Whats Love Got to Do with It inspire in 1993?,A poem,All of these,A movie,A book,C,medium,false,
Music,What singer and actress performed the 1980 song Woman in Love?,Vanessa Williams,Cher,Dolly Parton,Barbra Streisand,D,medium,false,
Music,How many Grammy Awards did Celine Dions power ballad  The Power of Love receive?,Three,One,Five,None,D,medium,false,
Music,The video for Meat Loafs song Id Do Anything for Love (But I Wont Do That) was inspired by this fairy tale.,Beauty and the Beast,Sleeping Beauty,Cinderella,The Snow Queen,A,medium,false,
Music,What rock band recorded the 1986 song You Give Love a Bad Name?,Bon Jovi,Uriah Heep,Deep Purple,Aerosmith,A,medium,false,
Music,Which member of The Beatles wrote the popular song All You Need Is Love?,George Harrison,Paul McCartney,John Lennon,Ringo Starr,C,medium,false,
Music,What popular buy band recorded the song As Long as You Love Me in 1997?,Take That,The Backstreet Boys,Boyzone,N Sync,B,medium,false,
Music,"Which cover to a Korn song, included in Evanescences 2004 album, contains the following lyrics: You can try to tear my down, beat me to the ground, I will see you screaming.",October,Thoughtless,Bring Me to Life,Hello,B,medium,false,
Music,"This Nirvana song , covered by Evanescence in 2004 includes the following line: hey wait I got a new complaint.",Silver Rain Fell,Heart-Shaped Box,Ascension of the Spirit,Forgive Me,B,medium,false,
Music,Which song by rock band Evanescence opens with these lines: Give me a reason to believe that youre gone I see your shadow so I know theyre all wrong?,October,So Close,Even in Death,Anywhere,C,medium,false,
Music,"Which single, recorded by rock group Evanescence contains these lines: Every thing is perfect now, We cant live forever?",Even in death,Away from me,Lies,Surrender,D,medium,false,
Music,"Which song, recorded by Evanescence begins with these lyrics: I cant run anymore, I fall before you, Here I am, I have nothing left?",Solitude,Forgive me,October,Whisper,C,medium,false,
Music,Which song by Evanescence contains this line: 20 bucks should get me through the week.,Exodus,Listen to the rain,So close,Away from me,A,medium,false,
Music,"Which song released by rock band Evanescence contains these lines: I want to heal you, I want to save you from the dark.",Anywhere,Give Unto Me,Understanding,Before the dawn,B,medium,false,
Music,"Which song from the debut album of Evanescence includes these lyrics: I know I can stop the pain, if I will it all away?",Bring Me to Life,Breath No More,Lies,Whisper,D,medium,false,
Music,"This song from the album Fallen, released by gothic rock group Evanescence, contains these lyrics: Rain clouds come to play again.",Hello,Anywhere,Listen to the Rain,Silver Rain Fell,A,medium,false,
Music,Which song by Evanescence on the album Origin includes these lyrics: Where will you go With no one left to save you from yourself?,My Immortal,Where Will you Go,Forgive Me,Hunted,B,medium,false,
Music,What is Jesse McCartneys eye color?,Hazel,Brown,Blue,Green,D,medium,false,
Music,What is Jesse McCartneys favorite color?,Blue,Orange,Black,Red,B,medium,false,
Music,"Has Jesse McCartney dated teen idol Katie Cassidy, David Cassidys daughter?",Yes,No,,,A,medium,false,
Music,Has Jesse McCartney ever had blonde hair and highlights?,Yes,No,,,A,medium,false,
Music,Which of these is a 2006 hit from from Jesse McCartneys second album?,Beautiful Soul,Without You,Shes No You,Right Were You Want Me,D,medium,false,
Music,Jesse McCartney has starred in MTVs practical joke show Punkd.,True,False,,,A,medium,false,
Music,Has Jesse McCartney participated in WB series Summerland?,Yes,No,,,A,medium,false,
Music,Is Jesse McCartney a single child in the family?,Yes,No,,,B,medium,false,
Music,Jesse McCartney has toured Australia.,True,False,,,A,medium,false,
Music,Was Jesse McCartneys second album released the same year he opened for the Backstreet Boys in Europe?,Yes,No,,,B,medium,false,
Music,"This artist had number 1 hits with I Love the Way You Love Me, I Swear, Sold, and I Can Love You Like That.",Reba McEntire,Tim McGraw,Doug Stone,John Micheal Montgomery,D,medium,false,
Music,"This artist had number 1 hits with Is There Life out There, Rumor Has It, For My Broken Heart, and The Heart Is the Lonely Hunter.",Reba McEntire,Tanya Tucker,Mary Chapin Carpenter,Faith Hill,A,medium,false,
Music,"In 1993, Tracy Lawrence had a number 1 with Cant Break It to My Heart.",False,True,,,B,medium,false,
Music,"This artist made his debut in 1981 with Unwound and had number 1 hits in the 1990s with Love Without End, Amen, Ive Come to Expect It From You, I Cross My Heart, You Cant Make a Heart Love Somebody, Blue Clear Sky, Carried Away, One Night At a Time, and Round About Way.",Vince Gill,Tim McGraw,George Strait,Trace Adkens,C,medium,false,
Music,"This group made their debut back in 1980 and number 1 hits in the 1990s with Southern Star, Jukebox in My Mind, Down Home, Im in a Hurry (And Dont Know Why), and Reckless.",Blackhawk,Alabama,The Bellamy Brothers,The Oak Ridge Boys,B,medium,false,
Music,This artist had a 1 number hit with Not On Your Love in 1995.,David Lee Murphy,Pam Tillis,Jeff Carson,Mary Chapin Carpenter,C,medium,false,
Music,The song Shut Up And Kiss Me was the only number 1 hit in the 1990s for this artist.,Kathy Mattea,Reba McEntire,Mary Chapin Carpenter,Wynonna Judd,C,medium,false,
Music,This country artist had number 1 hits with Straight Tequila Night and Money in the Bank.,Aaron Tippin,Tim McGraw,Alan Jackson,John Anderson,D,medium,false,
Music,This artist had his first number 1 hit  in 1997 with Running Out of Reasons to Run.,Rick Trevino,Toby Keith,Clay Walker,Garth Brooks,A,medium,false,
Music,Who wrote the libretto for the opera Aida?,Mariette Bay,Armand Amonasro,Camille du Locle,Giuseppe Verdi,C,medium,false,
Music,Where was Aidas premier performance?,Cairo,Rome,Milan,Paris,A,medium,false,
Music,In which country do the events of the opera Aida take place?,The Roman Empire,Medieval Rome,Paris,Egypt,D,medium,false,
Music,Who commissioned composing of the opera Aida?,Gerhard Strang,Antonio Campanini,Arturo Toscanini,Ismail Pasha,D,medium,false,
Music,"When Giuseppe Verdi conducted Aida at the La Scala opera house, the opera was a success.",True,False,,,A,medium,false,
