category_name,question_text,option_a,option_b,option_c,option_d,correct_answer,complexity,disabled,image_url
History,"The Forbidden City, lying at the center of Beijing, was the imperial palace during the Ming and Qing Dynasties. Yellow was the symbol of the royal family so the roofs, the decorations and even the bricks on the ground in the Forbidden city are yellow. But there is one exception- the roof of the royal library. What color is it?",blue,black,white,red,B,medium,false,
History,"The Qing Dynasty was the last  imperial dynasty of China. As a result of the 1911 revolution, a new Republic of China was established  and this is what happened to the last Chinese emperor, Hsuan Tung.",He was exiled,He abdicated,He was assassinated,He fled to England,B,medium,false,
History,"Ulysses S. Grants wife, Julia Dent Grant, had a cousin who was a CSA General. What was his name?",Braxton Bragg,James Longstreet,Nathan Bedford Forrest,P.G.T. Beauregard,B,medium,false,
History,Who gave the sermon at President Lincolns funeral?,Rev. J.C. Harrison,Bishop Cavenaugh,Dr. Phineas D. Gurley,Dr. John W. Cunningham,C,medium,false,
History,The commander of the Unions 24th Massachusetts Colored Infantry was Colonel Robert Gould Shaw.,False,True,,,A,medium,false,
History,How long did the Battle of Gettysburg last?,3 days,2 days,7 days,4 days,A,medium,false,
History,How many civilians were killed in the Battle of Gettysburg?,3,1,2,4,B,medium,false,
History,What state has the most soldiers buried at the Gettysburg National Cemetery?,Michigan,Pennsylvania,New York,Massachusetts,C,medium,false,
History,"Steve Bochco had many successes on TV. However, this 1990 ABC police drama, that also featured the cast breaking out in song, was a failure.",Cop Rock,City Cop,Cop Song,A Policemans Day,A,medium,false,
History,"This 2003 movie won seven Razzies. It had an all-star cast that included Al Pacino, Lainie Kazan, Christopher Walken and a very hot couple. What is the name of this flop directed and written by Martin Brest?",Gigli,Shanghai Express,Town and Country,Shanghai Surprise,A,medium,false,
History,In 1985 New Coke was introduced. For many reasons it  was a great flop and the company went back to regular coke. How was New Coke different from regular coke?,It was sweeter.,It had more lime and less lemon.,It had more caffeine.,"It was enriched with vitamins A,C, and D.",A,medium,false,
History,"Gary Marshall has had many big hits on TV and in the movies. However, in 1972 he directed and produced this big flop.",Convoy,Me and the Chimp,Hey Landlord,The Psycho Private,B,medium,false,
History,"This Broadway show with a book and lyrics by Ira Levin opened in 1965 after 11 previews and much rewriting. It starred Lesley Ann warren, Elliot Gould, Beth Howland, and Charles Durning. What was the name of this Victorian melodrama?",Sweeny Todd,Day In Day Out,The Adventures of Pluto Nash,Drat! The Cat!,D,medium,false,
History,"It was a 1995 movie about a female pirate, played by Geena Davis, who races other pirates to find hidden  gold. It starred Frank Langella, Mathew Modine, Maury Chaykin and Stan Shaw.",Skull Island,Cutthroat Island,Pirate Survivors,Pirate Wars,B,medium,false,
History,"It could not miss. It was directed by the great Elaine May. It featured Charles Grodin, Isabelle Adjani, Tess Harper, Carol Kane, Jack Weston, and, oh yes, Dustin Hoffman and Warren Beatty. It was a total flop. What was the name of this comedy?",Shanghai Surprise,Big Town,Playing the Hilton,Ishtar,D,medium,false,
History,"This movie was begun in 1998 but released in 2001. Its big all-star cast included Warren Beatty,  Diane Keaton, Charlton Heston, Gary Shandling, Andie MacDowell, Goldie Hawn and Jenna Elfman. It was  designed to be a simple romantic comedy about making lifes big  decisions. It is now considered to be one of the biggest movie flops.",The Postman,Ishtar,Heavens gate,Town and Country,D,medium,false,
History,"Love Boat was a big TV hit, so a copy of it would be a big hit, too, right? This 1979 copy of Love Boat was to be based on the adventures, lives and loves of passengers on a train. What was the name of this nine-episode flop?",The Century Express,Super Train,The Big Train,Cross Country Express,B,medium,false,
History,"In 1983, Apple sold its famous Lisa computer. It featured the first Graphic User Interface(GUI), a processor that allowed multitasking, the first mouse, a 5 MHz processor (very fast for the time), and a  large memory. Which of these is not one of the reasons for which it was not a success?",NASA refused to buy it.,Steve Jobs was forced off the project.,It was too big and too bulky,"It cost  over $9,900.",A,medium,false,
History,"This TV game show is regarded as one of the biggest flops in the history of television. It lasted for one episode. One of its titles was The Jackie Gleason Show. It featured Jackie Gleason, Art Carney, Arthur Treacher, Bobby Darin, Pat Carrol and Mickey Rooney. What was the premise of the show?",Three guest stars tried to figure out what a series of paintings was about .,Four guest stars tried to decipher the name of a famous person from a series of  doodles.,Three guest stars tried to determine a contestants job from a series of photos.,Four guests stuck their heads into holes in a large piece of cardboard. The guest stars tried  to guess what the picture was about.,D,medium,false,
History,"What was the most contested (captured, recaptured) town in the U.S. Civil War?",Bethesda,Richmond,Winchester,Hampton Roads,C,medium,false,
History,Where did General Shermans March to the Sea begin and end?,Atlanta to Savannah,Richmond to Savannah,Richmond to New Orleans,Charlotte to Savannah,A,medium,false,
History,What was the first state to secede from the Union?,Virginia,South Carolina,Georgia,North Carolina,B,medium,false,
History,What was U.S. Grant doing at the outbreak of the Civil War?,None of these,Working in the family business,Had a command out West,Going to West Point,B,medium,false,
History,What was the last state to secede from the Union?,Tennessee,Louisiana,Arkansas,Texas,A,medium,false,
History,How many Union soldiers were killed during the bombardment of Fort Sumter in Charleston Harbor?,1,4,2,None,D,medium,false,
History,In 1962 President Kennedy of the US and Chairman Khrushchev of the Soviet Union were able to peacefully end a confrontation which might have led to a nuclear war. Where was this crisis centered?,Israel,Korea,Berlin,Cuba,D,medium,false,
History,"Early in his administration this US President survived being shot by an assassin and even showed a sense of humor when he told his wife, Honey, I forgot to duck.",Nixon,Carter,Ford,Reagan,D,medium,false,
History,"Children, and many adults too, were happy when the first Disneyland opened in California in this year.",1949,1955,1967,1962,B,medium,false,
History,In 1954 Roger Bannister became the first person in history to do which of the following?,win Noble Prizes in three different categories,orbit the earth,None of these,run a mile in under four minutes,D,medium,false,
History,"In the 1960s, Humans finally achieved an age-old dream of landing on the Moon. Who was the first person to set foot on the Moon and in what year did this happen?","Michael Collins, 1968","Neil Armstrong, 1969","Buzz Aldrin, 1966","Buzz Aldrin, 1967",B,medium,false,
History,"The Zodiak killer is a suspect in the murders of Lindsay Cutshall and Jason S. Allen who were murdered in their sleeping bags on Fish Head Beach in Jenner, California in August 2004?",True,False,,,A,medium,false,
History,When did the Allies capture Tobruk during World War II?,1943,1939,1941,1942,D,medium,false,
History,"During WWII, upon leaving the Philippines, American general Douglass Mcarthur said I will never return.",True,False,,,B,medium,false,
History,What nickname did Erwin Rommel get during World War II?,Desert Fox,Stealth,The Mole,The African Liberator,A,medium,false,
History,In what month in 1945 did Japan surrender to the US?,October,September,January,December,B,medium,false,
History,What day in 1944 is referred to as D-Day?,June 6,August 2,June 10,May 9,A,medium,false,
History,Did Warsaw surrender to German troops in 1940?,Yes,No,,,B,medium,false,
History,Was the Soviet Union part of the Axis Powers during World War II?,Yes,No,,,B,medium,false,
History,"During World War II, Japan was one of the Axis powers.",False,True,,,B,medium,false,
History,Where did the D-Day invasion occur?,Normandy,Cherbourg,Minsk,Warsaw,A,medium,false,
History,When did the Germans invade Yugoslavia and Greece during World War II?,1939,1943,1941,1999,C,medium,false,
History,In what month of 1941 did Nazi Germanys invasion of the Soviet Union start?,August,March,July,June,D,medium,false,
History,The grave of Jesse James was exhumed in 1995 and it was found out that the person buried there was actually Jesse James.,False,True,,,B,medium,false,
History,"Soviet cosmonaut Yuri Gagarin, who in 1961 became the first human to enter outer space, died in 1968. What was the cause of his death?",He developed AIDS and was not treated.,He was killed in an car accident.,He was killed in a plane crash.,A plane he was piloting was shot down by Chechen rebels.,C,medium,false,
History,"American astronaut John Glenn piloted the first American manned orbital mission, aboard Friendship 7 on February 20, 1962.  What actor performed a song, dedicated to him?",Charleton Heston,Walter Brennan,Nat King Cole,Perry Como,B,medium,false,
History,"On October 24, 1960, over 100 people died in the Soviet Union, in a rocket explosion that was not reported until the 1990s.",True,False,,,A,medium,false,
History,"This Russian cosmonaut was likely to have been the third or fourth person in space, but was dismissed from the cosmonaut corps in 1963, because of drunkenness and disorderly behavior at Chkalovskiy station.",Vladimir Komarov,Aleksei Leonov,Grigori Nelyubov,Alexi Petronov,C,medium,false,
History,"The first person who lost his life in a space flight was the Soviet cosmonaut, Vladimir M. Komarov. How did he die?","The capsule of his Soyuz 1 spacecraft burned upon re-entry, due to damage to the heat shields.","His Soyuz 1 capsule landed on hard ground rather than making a soft, water landing.",His Soyuz 1 capsule burnt up in space because the heat shields were inadequate.,The parachutes on his Soyuz 1 capsule did not deploy and the hard entry caused his death.,D,medium,false,
History,"What astronaut almost drowned in 1961, when his Liberty Bell 7 capsule sank upon splashdown in the Pacific Ocean?",Jim Lovell,Ed White,Roger Chaffee,Gus Grissom,D,medium,false,
History,"On September 23, 1999, the Mars Climate Orbiter, whose mission was to study the Martian weather, climate, and water, crashed on the Martian surface, instead of starting to orbit around the planet. What was the reason for this accident?",The atmospheric stresses and friction were greater than expected.,A mechanical fault in the protective shield,Confusion in the system of units in the navigation of the spacecraft,Mars gravitation forces were greater than expected.,C,medium,false,
History,"This year was fatal for Russian space exploration, because after a normal re-entry of the capsule of the Soyuz 11 mission, the ground team opened the capsule to find the crew dead.",1984,1971,1982,1989,B,medium,false,
History,Which of these statements about the state of the human body during space flights has been proven?,Astronauts tend to have memory problems during longer flights.,Astronauts tend to have elevated testosterone levels in space.,Astronauts tend to have a reduced amount of testosterone in space.,Astronauts tend to have a decreased capacity for exercise and brain activity when in outer space.,C,medium,false,
History,"On February 1, 2003, during the Space Shuttle Columbia disaster, the entire seven-member crew died. However, something on the shuttle survived the crash. What was it?",Some rod-shaped bacteria,A mouse,An android,Some worms,D,medium,false,
History,Name the first state to secede from the Union.,Georgia,Virginia,Tennessee,South Carolina,D,medium,false,
History,Who was the first person in space?,Alexey Ivanovich,Alan Shepard,John Glen,Yuri Gagarin,D,medium,false,
History,Who is the first president of the U. S. in the 21st century?,Bill Clinton,Al Gore,Barrack Obama,George W. Bush,A,medium,false,
History,The battle that is generally considered the turning point of the Pacific War was fought on and near this island.,Palau,Midway,Iwo Jima,Kiska,B,medium,false,
History,The Doolittle raid was the first time the US bombed Japan in the Pacific War. The bombers were launched from an aircraft carrier but the Japanese did not know where the bombers came from. What place did President Roosevelt facetiously name as the place where the bombers had come from?,an underground air base in China,Utopia,Shangri-La,The North Pole,C,medium,false,
History,Where did the Japanese and Americans fight for about six months in 1942 before the Japanese were finally defeated and their advance in the Solomon Islands stopped?,Kiska,Guadalcanal,New Britain,Tarawa,B,medium,false,
History,"In what sea were the combined naval forces of the US, Britain, Netherlands and Australia decisively defeated by the Japanese Navy as they advanced in Southeast Asia in 1942?",Java Sea,Arafura Sea,South China Sea,Timor Sea,A,medium,false,
History,"The kamikaze, Japanese suicide planes that crashed into Allied ships, first made a systematic appearance in 1944 during the fighting near this location.",Makin Atol,Tarawa,the Philippines,Palau,C,medium,false,
History,"This island, captured by US forces in 1944, was close enough for B29 bombers to fly round trip to Japan. A major air base was built there from which many B29 bombing attacks were launched and the planes carrying the atomic bombs took off.",Mindanao,Palau,Tinian,Guam,C,medium,false,
History,What was the only major city in the Pacific theater of operations in which there was major urban warfare between US and Japanese forces?,Beijing,Port Moresby,Manila,Taipei,C,medium,false,
History,"This Japanese city had a large section burned out in a fire storm started by a large B29 air raid in March 1945. Although statistics are inadequate to judge conclusively, the raid may have killed as many people in one night as were killed by the atomic bomb at Hiroshima.",Sapporo,Tokyo,Osaka,Kyoto,B,medium,false,
History,The British and their allies were shocked in 1942 when the Japanese captured a British colonial city that was supposed to be so well fortified as to be immune to attack. What was that city?,Mandalay,Hong Kong,Singapore,Darwin,C,medium,false,
History,The last major battle of World War Two was also the one that caused the most casualties to the US and their allies (mostly British) in the Pacific War. Where was this battle fought?,Philippines,Guam,Okinawa,Iwo Jima,C,medium,false,
History,"During World War Two, General MacArthurs US forces, with help from Australian forces, methodically and skillfully drove the Japanese from the second largest island in the world. What is that island?",New Guinea,Luzon,Sumatra,Australia,A,medium,false,
History,"In 1944 the US Navy air arm effectively destroyed the Japanese naval air power by sinking three Japanese aircraft carriers and shooting down about 600 Japanese planes in a battle the Americans nicknamed the turkey shoot. In what sea, which gives the battle its name, did this happen?",Sea of Japan,Philippine Sea,East China Sea,Celebes Sea,B,medium,false,
History,"In what body of water was a naval battle fought in 1942 in which, for the first time in history, the ships of both sides never saw each other?",Leyte Gulf,Sulu Sea,Gulf of Papua,Coral Sea,D,medium,false,
History,How long did Hitlers Third Reich last?,14 years,12 years,6 years,4 years,B,medium,false,
History,"During WWII Joseph Stalin was leader of the Soviet Union. His name, Stalin, means Man of Power.",False,True,,,A,medium,false,
History,"Adolf Hitlers father, Alois, changed his last name to Hitler. What was his original last name?",Von Poppen,Schicklgruber,Hindenburg,Van Poppen,B,medium,false,
History,"What was the code name for the invasion of Japan during WWII, which was never undertaken due to the end of the war?",Cupcake,Downwind,Triton,Downfall,D,medium,false,
History,"The Soviet Union declared war on Japan on August 1, 1945.",True,False,,,A,medium,false,
History,The title of Hitlers book Mein Kampf means My Story.,False,True,,,A,medium,false,
History,Which of these countries was not neutral during WWII?,Portugal,Greece,Spain,Switzerland,B,medium,false,
History,Who was Geli Raubel?,One of Hitlers nieces,One of Hitlers secretaries,One of Hitlers secret agents,One of Hitlers sisters,A,medium,false,
History,"What was the name of the airplane that dropped the a-bomb over Nagasaki  on August 9, 1945?",Little Boy,Angela Heart,Bocks Car,Enola Gay,C,medium,false,
History,"During WWII, the SS formed a unit called the Werewolves to resist allied occupation forces.",False,True,,,B,medium,false,
History,Who led the Vichy regime in France during WWII?,Marshall Petain,General Jean Martine Dubois,General Lemoines,Henri Desqueres,A,medium,false,
History,"During the Nuremberg trails, 30% of the defendants claimed the Holocaust never occurred, the remainder claimed they were just following orders.",False,True,,,A,medium,false,
History,"What is the name of the last Inca Emperor, who defeated his older half-brother in a civil war and took the throne?",Tupac Hualpa,Atahualpa,Huayna Capac,Huascar,B,medium,false,
History,"What was the language of the Inca Empire, used by the Catholic Church to preach to Indians in the Andes area?",Sepik-Ramu,Mairasi,Quechua,Amto-Musan,C,medium,false,
History,"This American explorer, a former member of the US Senate, rediscovered the Inca settlement of Machu Picchu.",Hiram Bingham,Richard Basset,Dean Barkley,Judah Benjamin,A,medium,false,
History,"This Spanish conquistador, the founder of the City of Lima, conquered the Inca Empire.",Gonzalo Pizarro,Hernan Cortes,Francisco Pizarro,Alonso de Ojeda,C,medium,false,
History,"This kingdom, the largest in the Late Intermediate period of the cultural history of Peru, was eventually conquered by the Inca Empire in 1493.",Chimor,Chan Chan,Wanka,Moche,A,medium,false,
History,"The Battle of Cajamarca, in which the last Inca emperor was captured, took place in which year?",1530,1532,1555,1560,B,medium,false,
History,Who was the god of mountains in the Inca mythology?,Kon (Kan),Chasca,Apo (Apu),Paricia,C,medium,false,
History,What did the Inca officials wear in order to indicate their status?,sword,hat,tunic,belt,C,medium,false,
History,How many provincial regions did the Inca Empire have?,2,5,3,4,D,medium,false,
History,"This title, which in English means the only one,  was used by the ruler of the Inca Empire.",Manco Inca,Sapa Inca,Tupac Inca,Titu Inca,B,medium,false,
History,What was the scene of the last major battle of the Peloponnesian War?,Actium,Epirus,Aegospotami,Salamis,C,medium,false,
History,"Agamemnon, one of the most notable heroes of Greek mythology, was a ruler of Mycenae.",False,True,,,B,medium,false,
History,"This town, after which an Olympic event was named, was the site of a battle where the Athenian army defeated the Persians in 490 BC.",Decathlos,Pentathos,Marathon,Javelinos River,C,medium,false,
History,"In early 6th century BC, the city states of Akragas, Gela, and Syracuse sent ships to the city of Himera in west Sicily, where they defeated an invading force coming from where?",Egypt,Crete,Carthage,Rome,C,medium,false,
History,Ancient Greece was the birthplace of the chariot.,False,True,,,A,medium,false,
History,What was the result of the Athenian invasion of Syracuse during the Peloponnesian War?,The Athenians were defeated.,Syracuse was destroyed and Sparta later surrendered.,The Romans defeated both sides and took over Sicily.,Carthage invaded and controlled western Sicily.,A,medium,false,
History,"Alexander the Great commanded the Macedonian army and defeated Athens, Thebes and their allies at the Battle of Chaeronea (338 BC).",True,False,,,B,medium,false,
History,"A story says that a Spartan wife gave this advice to her husband, upon his departure for the battlefield.",None of these,May Zeus strengthen you and return you home safely.,May the blood of your enemies be as red as your cloak.,Come home with your shield or upon it.,D,medium,false,
History,Which of the following city states was not on the territory of present-day Greece?,Sparta,Troy,Athens,Argos,B,medium,false,
History,"To what dynasty did Cleopatra, the last Pharaoh of Ancient Egypt, belong?",Julio-Claudian,Vespasian,Flavian,Ptolemaic,D,medium,false,
History,How did Cleopatra present herself to Julius Caesar when he seized the Egyptian capital in 48 BC ?,rolled into a Persian carpet,riding a camel,dressed as the goddess Aphrodite,with a snake around her neck,A,medium,false,
History,During Cleopatras reign it was believed that she was the re-incarnation and embodiment of this goddess of wisdom.,Athena,Artemis,Anuket,Isis,D,medium,false,
History,"Cleopatras son by Julius Caesar, who reigned, as a child, jointly with his mother, was nicknamed Caesarion. What does Caesarion mean?",Future Caesar,Little Caesar,Second Caesar,Son of Caesar,B,medium,false,
History,"What future emperor of the Roman Empire had Cleopatra and Julius Caesars son, Caesarion, executed?",Mark Antony,Octavian,Marcus Aurelius,Theodosius I,B,medium,false,
History,"Cleopatra formed an alliance with Mark Anthony, one of the triumvirs who ruled Rome following Caesars death. How many children did Mark Anthony and Cleopatra have?",2,none,3,1,C,medium,false,
History,"Who wrote the tragedy Antony and Cleopatra, which centers on Cleopatra and Mark Antonys relationship from the time of the Parthian War until Cleopatras suicide?",William Shakespeare,Christopher Marlowe,Ben Jonson,George Bernard Shaw,A,medium,false,
History,"Who defeated Mark Antony and Cleopatra at the Battle of Actium, the last engagement in the Final War of the Roman Republic?",Ptolemy XIII,Julius Caesar,Titus Andronicus,Octavian,D,medium,false,
History,"After Cleopatra and Anthonys death, who became guardian of their children?","Octavia Minor, Anthonys fourth wife",Octavian,"Cleopatras oldest son, Caesarion",The children were executed.,A,medium,false,
History,How did Cleopatra commit suicide according to ancient sources?,by stabbing herself with a sword,by stabbing herself with a poisoned arrow,by inducing an asp to bite her,by swallowing poison,C,medium,false,
History,The word Calendar comes form Latin kalendae. What does this word mean?,The day of spring equinox,The day of summer solstice,Last day of the year,First days of each month,D,medium,false,
History,The internationally accepted civil calendar is called Gregorian. After who was it named?,Pope Gregory XIII,Historian Gregory of Tours,Scientist Gregor Mendel,Pope Gregory the Great,A,medium,false,
History,How many months in the Gregorian calendar have 31 days?,5,7,6,4,B,medium,false,
History,The Gregorian Calendar was introduced in 1582. Which one of these countries was among the first to adopt it?,Russia,England,France,Poland-Lithuania,D,medium,false,
History,Why is the 9th month of the Gregorian calendar called September?,After Septimus Severus - a Roman Emperor,September was the 7th month in Roman calendar,After Septimus Weasley,Septimus in Latin means ninth,B,medium,false,
History,The Gregorian calendar replaced the Julian over 400 year ago. Which religion is still using the Julian calendar?,Islam,Hinduism,Orthodox Christianity,Judaism,C,medium,false,
History,From what is the English word Friday derived?,"Free, as Friday used to be the day of rest",Anglo-Saxon the fifth day,"Friesland, a region in the Netherlands",Old English day of Frige,D,medium,false,
History,What is the etymology of the month August?,Augustus means 6th in Latin and the month was 6th in the Roman calendar,Augustus means horrific in Latin. August was the month when Rome burnt,It was named to honor Roman Emperor Octavian August,Auguste was a ship that sank in August 1761,C,medium,false,
History,Which statement about year 2009 is not true?,It is year 1430 in Islamic calendar,It is the year of the ox in Chinese calendar,Hebrew year 5770 starts on 18 September 2009,It is a leap year,D,medium,false,
History,A week denotes 7 days. Where/when weeks were 10 days long?,For ancient Balts,During French Revolution,During the October Revolution in Russia,In Mayan Empire,B,medium,false,
History,When did the Battle of Trenton take place?,"December 24, 1776","December 25, 1776","December 24, 1775","December 26, 1776",D,medium,false,
History,"During the Battle of Trenton, Americans managed to surprise the Hessian Garrison because Hessian soldiers were hungover and tired from the Christmas celebration.",True,False,,,B,medium,false,
History,What was the name of the tough Colonel who commanded the Hessian Garrison during the Battle of Trenton?,Heinrich Bannerman,Ernst Von Klieg,Johann Rall,Karl Stern,C,medium,false,
History,"The crossing of the Delaware, that preceded the Battle of Trenton, was aided by a regiment of boatmen from this Massachusetts town.",Wooster,Boston,Marblehead,Salem,C,medium,false,
History,How many men did Washington have in his attack force during the Battle of Trenton?,3500,7000,2400,1256,C,medium,false,
History,"Was there a second battle in the town of Trenton on January 17, 1777?",Yes,No,,,B,medium,false,
History,What were Washingtons passwords for the crossing of the Delaware River and the attack on Trenton?,Victory and Liberty,Liberty or Death,Victory or Death,Let Us Roll,C,medium,false,
History,The Battle of Trenton lasted over three hours.,False,True,,,A,medium,false,
History,"At the time of the Battle of Trenton, the Hessian garrison numbered some 1500 men. Twenty soldiers were killed and eighty wounded. About how many soldiers were taken prisoner?",250,900,75,600,B,medium,false,
History,"The commander of the Hessian Garrison during the Battle of Trenton was taken to Philadelphia where he was questioned by the Congress on January 7th, 1777.",True,False,,,B,medium,false,
History,"At the time of the Battle of Trenton, some Hessians were quartered in a stone building that is now a Trenton museum. What is the name of this museum?",St. Anthonys Church,The Old Barracks Museum,Battlefield House,The Stone House,B,medium,false,
History,Holland means what in the ancient Dutch language?,Land of  wood,Land of  palm trees,Land of  volcanoes,Land of  deserts,A,medium,false,
History,What Batavian led the ill-fated uprising against the Romans AD 69-70?,Atilla,Claudius Civilis,Dipo Negoro,Spartacus,B,medium,false,
History,In what year was the Dutch Labour Party (S.D.A.P.) founded?,1850,1928,1894,1872,C,medium,false,
History,What period of time during the Eighty Years War (1568- 1648) is referred to as the Twelve Years Truce?,1635 to 1647,1598 to 1610,1569 to 1581,1609 to 1621,D,medium,false,
History,"In the Netherlands, who headed the famous postwar Cabinet of 1948 - 1958?",Barend Biesheuvel,Victor Marynen,William Drees,Pieter Gerbrandy,C,medium,false,
History,Who became the first female Cabinet minister of Holland in 1956?,Kenau Hasselaar,Wilhelmina Drucker,Margarita Klompe,Aletta Jacobs,C,medium,false,
History,Which king of England is not the title character of a Shakespearean play?,Richard III,Henry VIII,Henry VII,Richard II,C,medium,false,
History,Which great journey was funded by an English king?,Giovanni da Verrazzanos to Manhattan (1524),Ferdinand Magellans round trip around the world (1519-1521),Giovanni Cabotos to Newfoundland (1497),Christopher Columbuss to the West Indies (1492),C,medium,false,
History,What was the connection between Mary Stuart (Queen of Scots) and Bloody Mary (Queen of England)?,"Mary Stuarts grandmother, Margaret Tudor, was an aunt of the English Mary.",They were the same person.,Bloody Mary had the Scottish Mary beheaded,They were both daughters of Henry VIII (but had different mothers).,A,medium,false,
History,What was the connection between James I of England and James VI of Scotland?,Their boyish fight at St Andrews University sparked a war that eventually led to the unification of Scotland and England.,They were the same person.,James I was the great-grandfather of James VI.,They were both illegitimate sons of Elisabeth I.,B,medium,false,
History,Who or what destroyed the Great Spanish Armada in 1588?,A hurricane off the coast of Ireland,Admiral Nelson at Trafalgar,Francis Drakes attack in the English Channel,Dutch warships,A,medium,false,
History,"Shakespeares theater, The Globe, was destroyed by fire in 1613. Which Queen saw its reopening?",Elisabeth I,Anne,Victoria,Elisabeth II,D,medium,false,
History,"When James, brother of king Charles II, married Mary of Modena, who was Catholic, the English Parliament wanted James to do what?",Renounce his rights to the English throne,Force her to become Anglican or Presbyterian,Divorce her,Abstain from having sex with his wife,D,medium,false,
History,What was the last successful foreign invasion of Britain?,Spanish in 1588,Dutch in 1688,German in 1940,Norman in 1066,B,medium,false,
History,Where did Scotland unsuccessfully try to establish a colony?,Uganda,Panama,Kiribati,Alaska,B,medium,false,
History,Who can be regarded as the only military dictator of England?,England never had a dictator.,Oliver Cromwell,Guy Fawkes,Winston Churchill,B,medium,false,
History,The House of Windsor was founded by King George V in 1917 when he changed the name of his family to Windsor. What was the original name of his family?,German,Dutch,Norman,Ancient English,A,medium,false,
History,"What decade witnessed the publishing of Charles Darwins The Origin of Species, and the first official game of baseball?",1890s,1850s,1800s,1790s,B,medium,false,
History,This decade saw the end of the Napoleonic Wars in Europe and the Year Without a Summer.,1780s,1870s,1810s,1900s,C,medium,false,
History,"What decade was nicknamed the Mauve Decade, and saw the discovery of the X-rays by Wilhelm Rontgen?",1920s,1940s,1820s,1890s,D,medium,false,
History,"During this decade the first modern railway opened, and Beethovens Ninth Symphony premiered in Vienna.",1870s,1820s,1790s,1890s,B,medium,false,
History,"The prototype telephone, the light bulb and the phonograph were all invented during this decade.",1840s,1820s,1870s,1890s,C,medium,false,
History,"What decade saw the the end of the Enlightenment, the invention of canned food, and the publishing of the atomic theory?",1800s,1880s,1840s,1860s,A,medium,false,
History,"Mark Twain published Adventures of Huckleberry Finn, and Robert Louis Stevenson published Treasure Island and The Strange Case of Dr Jekyll and Mr Hyde during this decade.",1850s,1780s,1820s,1880s,D,medium,false,
History,"During this decade the submarine was invented, Alfred Nobel invented dynamite, and the American Civil War broke.",1890s,1830s,1810s,1860s,D,medium,false,
History,"This decade saw the first postage stamp, the first electrical telegraph and the first use of general anesthesia in an operation.",1890s,1780s,1860s,1840s,D,medium,false,
History,"In 5th century AD, a child hostage exchange was arranged, to keep peace between the Huns and the Romans.  Attila, future king of the Huns was sent to the Roman court in exchange for which Roman hostage?",Flavius Aetius,Bleda,Honorius,Flavius Constantinus,A,medium,false,
History,What was the relationship between Attila and Bleda who ruled the Huns together until 445?,They were not related,They were cousins,They were brothers,They were father and son,C,medium,false,
History,"Because of the plundering and devastations across Europe, Attila the Hun came to be called by what nickname?",The Scourge of God,The Savage,The King of War,The Bane of the Huns,A,medium,false,
History,"In 452, this influential Roman Pope participated in the negotiations with the Huns near Mantua and dissuaded Attila the Hun from devastating Rome.",Pope Leo I,Pope Urban III,Pope Benedict V,Pope Nicholas II,A,medium,false,
History,"To form an alliance against Attilas Huns, in 451 the Romans combined armies with which Visigoth leader?",Sigfrid II,Athelred,Harald,Theodoric I,D,medium,false,
History,Attila the Huns palace and headquarters in Europe were situated on the territory of which modern country?,Greece,Spain,Bulgaria,Hungary,D,medium,false,
History,"In this Germanic legend, turned into an operatic tetralogy by Richard Wagner, Attila the Hun appears by the name Etzel.",Havamal,The Poems of Ossian,Silmarillion,Song of the Nibelungen,D,medium,false,
History,"Honoria, sister of the Roman Emperor, broke the peaceful relations between Rome and Attila the Hun  by trying to do what?",Marry Valentinian III,Kill Attila,Kill Valentinian III,Marry Attila,D,medium,false,
History,"In 451, Flavius Aëtius, in alliance with the Visigoths, finally defeated Attila the Hun. Where did the famous battle take place?",Near the Volga river,In the Transilvanian woods,Near the Black Sea,On the Catalaunian Fields,D,medium,false,
History,"In 453, Attila the Hun died in his room on the night of his wedding to which woman?",Ildico,Kriemhild,Honoria,Gudrun,A,medium,false,
History,"He said: If you want to make a lot of money, invent something that will enable Europeans to cut each others throats.",Hiram Maxim,Thomas  Alva Edison,James Puckle,Leonardo Da Vinci,A,medium,false,
History,"In World War I, the machine gun combined with this invention was responsible for most of the battle casualties.",James Gliddens invention,Samuel Colts invention,James Puckles invention,Alfred Nobels invention,A,medium,false,
History,Where was the assault rifle invented?,in Italy,in Mexico,in Germany,in Russia,A,medium,false,
History,Which of the following was invented by Hiram Maxim?,The automatic pistol,The sniper rifle,The silencer,The assault  rifle,C,medium,false,
History,"He was responsible for the invention of the caterpillar tractor, which was the basis of the tank.",John Deere,James B. Hill,James Puckle,Samuel Browning,B,medium,false,
History,The operational jet fighter was invented during this war.,The Spanish Revolution,The Korean War,World War I,World War II,D,medium,false,
History,When was the first automatic revolver produced?,Between 1889 and 1891,Between 1923 and 1924,Between 1901 and 1903,Between 1961 and 1963,C,medium,false,
History,In what year was the first mass produced multishot pistol patented?,1912,1835,1862,1879,B,medium,false,
History,When was a telescopic sight first put on a rifle?,1931,1880,1789,1939,B,medium,false,
History,Why is the Borchardt pistol of 1893 considered an important invention?,It was the first pistol to have a separate ammo magazine.,It was the first pistol approved for use by the Swiss Guard to help guard the Pope.,It was the first pistol that was not made of metal.,It was the first pistol to have an effective range of over 60 yards.,A,medium,false,
